"Severity","ThreadID","Date","Time","Application","Message"
"ERROR","ajp-nio-127.0.0.1-8009-exec-10","08/07/2023","14:30:16","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$f.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-7","08/07/2023","14:30:34","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$f.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-6","08/07/2023","14:32:21","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$f.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-10","08/07/2023","14:36:07","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$h.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-7","08/07/2023","14:36:24","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$h.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-6","08/07/2023","14:38:28","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$i.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-4","08/07/2023","14:38:37","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$i.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-3","08/07/2023","14:39:27","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$i.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-8","08/07/2023","14:42:54","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$i.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-3","08/07/2023","14:45:26","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$i.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-8","08/07/2023","14:46:17","","column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER];lucee.runtime.exp.DatabaseException: column [RESULTCOUNT] not found in query, columns are [COUPON_ID,COUPON_CODE,COUPON_TYPE,COUPON_OFFER]
	at lucee.runtime.type.QueryImpl.getAt(QueryImpl.java:1140)
	at lucee.runtime.type.QueryImpl.get(QueryImpl.java:2048)
	at lucee.runtime.util.VariableUtilImpl.get(VariableUtilImpl.java:278)
	at lucee.runtime.PageContextImpl.get(PageContextImpl.java:1539)
	at admin.coupons.cfc.add_coupon_cfc$cf$i.udfCall(/Admin/Coupons/cfc/add_coupon.cfc:169)
	at lucee.runtime.type.UDFImpl.implementation(UDFImpl.java:106)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:344)
	at lucee.runtime.type.UDFImpl.callWithNamedValues(UDFImpl.java:207)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:685)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:580)
	at lucee.runtime.ComponentImpl.callWithNamedValues(ComponentImpl.java:1939)
	at lucee.runtime.ComponentSpecificAccess.callWithNamedValues(ComponentSpecificAccess.java:156)
	at lucee.runtime.ComponentPageImpl.callWDDX(ComponentPageImpl.java:632)
	at lucee.runtime.ComponentPageImpl.call(ComponentPageImpl.java:188)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
